Dates,KMX
2019-10-15,90.52999877929688
2020-01-02,90.02999877929688
2020-06-08,92.41999816894531
2019-10-18,92.44000244140625
2020-03-24,92.7300033569336
2020-06-11,94.27999877929688
2020-01-08,96.0199966430664
2019-04-25,94.18000030517578
2019-07-30,94.62999725341797
2019-02-20,95.12000274658203
2018-07-11,94.7699966430664
2018-09-13,94.9800033569336
2018-10-15,95.3499984741211
2019-06-28,94.7699966430664
2018-12-18,93.16999816894531
2018-11-16,94.86000061035156
2019-10-02,95.41999816894531
2020-03-27,95.48999786376953
2020-01-10,94.2699966430664
2019-10-24,94.08999633789062
2020-03-30,93.87999725341797
2020-06-17,94.16000366210938
2020-01-14,95.26000213623047
2020-04-02,95.87999725341797
2019-01-02,96.83999633789062
2019-08-14,98.0
2018-10-30,99.7300033569336
2019-06-11,100.1500015258789
2019-05-10,99.56999969482422
2019-04-08,98.18000030517578
2018-08-27,97.58000183105469
2018-07-26,97.83000183105469
2018-09-28,98.63999938964844
2019-03-07,98.30999755859375
2019-10-30,97.26000213623047
2020-01-17,96.69000244140625
2020-06-23,95.98999786376953
2020-04-08,96.41000366210938
2020-06-26,96.08000183105469
2019-03-22,97.37000274658203
2019-01-17,96.69000244140625
2019-08-29,96.94000244140625
2018-11-14,99.02999877929688
2019-06-26,99.05000305175781
2018-09-11,97.87999725341797
2018-07-09,98.0
2018-08-10,98.9000015258789
2019-04-23,98.63999938964844
2019-09-30,98.79000091552734
2020-01-23,92.70999908447266
2019-11-08,89.18000030517578
2020-04-14,88.86000061035156
2019-11-11,89.02999877929688
2020-01-29,88.4000015258789
2020-04-17,87.43000030517578
2018-07-24,87.66999816894531
2018-09-26,89.51000213623047
2019-05-08,87.26000213623047
2019-03-05,87.05000305175781
2019-02-01,87.2300033569336
2018-12-31,87.08000183105469
2018-11-29,87.5999984741211
2019-08-12,89.08999633789062
2019-07-11,91.02999877929688
2019-09-13,91.94000244140625
2019-11-14,92.87999725341797
2020-04-20,94.69999694824219
2020-02-04,95.68000030517578
2020-04-23,95.9000015258789
2018-12-14,97.3499984741211
2019-08-27,98.11000061035156
2018-08-08,96.7300033569336
2018-10-11,95.9800033569336
2018-11-12,98.56999969482422
2019-07-26,98.5
2019-06-24,99.36000061035156
2019-05-23,97.04000091552734
2019-03-20,95.05999755859375
2019-01-15,96.75
2019-11-20,97.97000122070312
2020-02-07,96.97000122070312
2020-02-10,96.30000305175781
2020-04-29,97.6500015258789
2019-11-26,98.83999633789062
2020-02-13,98.2300033569336
2019-01-30,98.88999938964844
2018-08-23,98.80999755859375
2018-09-24,98.2699966430664
2018-11-27,100.12999725341797
2018-10-26,101.9000015258789
2019-07-09,101.20999908447266
2019-06-07,97.44999694824219
2019-05-06,93.29000091552734
2019-04-04,91.30000305175781
2019-09-11,88.19000244140625
2019-11-29,87.30999755859375
2020-05-05,89.73999786376953
2019-12-02,86.16000366210938
2020-02-19,90.69999694824219
2020-05-08,85.93000030517578
2019-05-21,85.0
2019-03-18,75.20999908447266
2018-09-07,79.79000091552734
2018-08-06,76.20999908447266
2018-10-09,67.87000274658203
2019-02-14,69.19000244140625
2018-12-12,54.95000076293945
2019-07-24,53.7599983215332
2019-09-26,48.220001220703125
2019-10-28,48.130001068115234
2019-12-05,44.27000045776367
2020-05-11,47.70000076293945
2019-07-03,56.31999969482422
2020-02-25,63.880001068115234
2020-05-14,60.91999816894531
2020-02-28,58.93000030517578
2019-08-08,55.75
2019-06-05,53.83000183105469
2018-07-20,52.36000061035156
2018-08-21,50.20000076293945
2018-10-24,48.599998474121094
2019-04-02,54.45000076293945
2019-03-01,58.0099983215332
2019-01-28,63.220001220703125
2018-12-27,66.5
2019-09-09,62.599998474121094
2020-03-02,64.38999938964844
2020-05-20,61.58000183105469
2019-12-17,59.06999969482422
2020-03-05,65.22000122070312
2019-02-12,64.55999755859375
2019-01-11,63.58000183105469
2018-12-10,64.91000366210938
2019-08-23,65.98999786376953
2018-11-08,70.95999908447266
2019-07-22,74.97000122070312
2019-06-20,74.0999984741211
2018-09-05,78.98999786376953
2019-04-17,73.6500015258789
2019-09-24,71.06999969482422
2019-12-20,71.68000030517578
2020-05-26,72.97000122070312
2019-04-30,72.97000122070312
2019-12-23,72.87000274658203
2020-03-11,76.69000244140625
2020-05-29,75.95999908447266
2019-12-26,74.77999877929688
2020-06-01,73.94999694824219
2019-05-02,75.16999816894531
2019-02-27,75.80000305175781
2018-11-23,79.75
2019-08-06,78.94999694824219
2018-07-18,78.3499984741211
2018-09-20,80.41999816894531
2018-10-22,81.55000305175781
2019-07-05,85.22000122070312
2019-06-03,89.20999908447266
2019-10-09,88.68000030517578
2019-10-11,88.05000305175781
2020-03-17,90.08999633789062
2020-06-04,92.02999877929688
2019-10-14,94.80000305175781
2020-03-20,93.12999725341797
2018-11-06,95.93000030517578
2019-06-18,98.3499984741211
2019-05-17,94.91999816894531
2019-04-15,91.98999786376953
2019-03-14,87.29000091552734
2019-01-09,89.9800033569336
2018-08-02,92.83000183105469
2018-10-05,96.36000061035156
2019-08-21,96.98999786376953
2019-10-17,97.91000366210938
2020-03-23,91.87000274658203
2020-06-10,93.95999908447266
2019-02-25,92.20999908447266
2020-01-07,89.44999694824219
2020-03-26,89.58999633789062
2019-10-23,86.58000183105469
