Dates,DUK
2019-01-28,85.5
2018-12-27,90.30999755859375
2019-09-09,87.36000061035156
2020-03-02,90.41999816894531
2020-05-20,87.54000091552734
2019-12-17,87.58999633789062
2020-03-05,90.0999984741211
2019-02-12,86.6500015258789
2019-01-11,85.44000244140625
2018-12-10,87.1500015258789
2019-08-23,85.12000274658203
2018-11-08,85.69000244140625
2019-07-22,86.75
2019-06-20,87.62999725341797
2018-09-05,86.62999725341797
2019-04-17,84.66000366210938
2019-09-24,82.63999938964844
2019-12-20,82.62999725341797
2020-05-26,83.13999938964844
2019-04-30,80.06999969482422
2019-12-23,80.30999755859375
2020-03-11,81.77999877929688
2020-05-29,81.66000366210938
2019-12-26,81.87999725341797
2020-06-01,81.88999938964844
