Dates,SO
2020-03-05,57.470001220703125
2019-02-12,55.529998779296875
2019-01-11,55.5
2018-12-10,57.04999923706055
2019-08-23,56.79999923706055
2018-11-08,57.72999954223633
2019-07-22,58.47999954223633
2019-06-20,58.060001373291016
2018-09-05,57.369998931884766
2019-04-17,56.72999954223633
2019-09-24,54.40999984741211
2019-12-20,54.91999816894531
2020-05-26,55.630001068115234
2019-04-30,53.63999938964844
2019-12-23,54.22999954223633
2020-03-11,55.40999984741211
2020-05-29,55.810001373291016
2019-12-26,55.52000045776367
2020-06-01,53.790000915527344
2019-05-02,54.75
2019-02-27,52.540000915527344
2018-11-23,54.41999816894531
2019-08-06,53.56999969482422
2018-07-18,54.83000183105469
2018-09-20,53.83000183105469
2018-10-22,54.58000183105469
2019-07-05,54.65999984741211
2019-06-03,55.0099983215332
2019-10-09,56.90999984741211
2019-10-11,57.06999969482422
2020-03-17,57.70000076293945
2020-06-04,58.0
2019-10-14,58.709999084472656
2020-03-20,57.95000076293945
2018-11-06,58.45000076293945
2019-06-18,60.27000045776367
2019-05-17,59.36000061035156
2019-04-15,59.20000076293945
2019-03-14,56.09000015258789
2019-01-09,56.16999816894531
2018-08-02,56.41999816894531
2018-10-05,56.220001220703125
2019-08-21,56.040000915527344
2019-10-17,56.11000061035156
2020-03-23,53.61000061035156
2020-06-10,54.66999816894531
2019-02-25,53.27000045776367
2020-01-07,52.380001068115234
2020-03-26,51.25
2019-10-23,50.91999816894531
