Dates,ETN
2018-11-01,78.08999633789062
2019-08-16,76.19999694824219
2019-04-10,76.11000061035156
2019-09-17,77.5
2019-10-15,80.0999984741211
2020-01-02,80.4000015258789
2020-06-08,80.0999984741211
2019-10-18,80.80999755859375
2020-03-24,81.04000091552734
2020-06-11,81.38999938964844
2020-01-08,82.97000122070312
2019-04-25,83.18000030517578
2019-07-30,84.0199966430664
2019-02-20,83.87000274658203
2018-07-11,84.2699966430664
2018-09-13,86.4800033569336
2018-10-15,85.62999725341797
2019-06-28,87.22000122070312
2018-12-18,85.93000030517578
2018-11-16,86.88999938964844
2019-10-02,89.19000244140625
2020-03-27,89.88999938964844
2020-01-10,90.01000213623047
2019-10-24,90.68000030517578
2020-03-30,90.45999908447266
2020-06-17,90.9800033569336
2020-01-14,91.54000091552734
2020-04-02,90.56999969482422
2019-01-02,90.48999786376953
2019-08-14,91.36000061035156
2018-10-30,90.19999694824219
2019-06-11,89.87000274658203
2019-05-10,89.1500015258789
2019-04-08,89.36000061035156
2018-08-27,90.25
2018-07-26,90.70999908447266
2018-09-28,91.69999694824219
2019-03-07,91.83999633789062
2019-10-30,92.29000091552734
2020-01-17,91.94000244140625
2020-06-23,90.3499984741211
2020-04-08,90.86000061035156
2020-06-26,90.93000030517578
2019-03-22,92.56999969482422
2019-01-17,92.51000213623047
2019-08-29,92.18000030517578
2018-11-14,92.16000366210938
2019-06-26,93.06999969482422
2018-09-11,93.20999908447266
2018-07-09,93.9000015258789
2018-08-10,94.1500015258789
2019-04-23,93.44000244140625
2019-09-30,93.87000274658203
2020-01-23,94.08000183105469
2019-11-08,94.16000366210938
2020-04-14,94.30000305175781
2019-11-11,94.26000213623047
2020-01-29,94.83000183105469
2020-04-17,94.55999755859375
2018-07-24,94.41000366210938
2018-09-26,94.23999786376953
2019-05-08,93.70999908447266
2019-03-05,94.2699966430664
2019-02-01,94.01000213623047
2018-12-31,94.6500015258789
2018-11-29,94.81999969482422
2019-08-12,94.69999694824219
2019-07-11,94.25
2019-09-13,93.98999786376953
2019-11-14,93.33999633789062
2020-04-20,93.9800033569336
2020-02-04,94.62000274658203
2020-04-23,94.31999969482422
2018-12-14,96.58999633789062
2019-08-27,95.41000366210938
2018-08-08,96.43000030517578
2018-10-11,93.95999908447266
2018-11-12,94.68000030517578
2019-07-26,96.12000274658203
2019-06-24,95.48999786376953
2019-05-23,94.02999877929688
2019-03-20,94.94999694824219
2019-01-15,97.86000061035156
2019-11-20,101.68000030517578
2020-02-07,101.86000061035156
2020-02-10,101.12999725341797
2020-04-29,101.5
2019-11-26,103.01000213623047
2020-02-13,103.80000305175781
2019-01-30,102.81999969482422
2018-08-23,102.51000213623047
2018-09-24,103.5199966430664
