Dates,RF
2019-04-30,9.619999885559082
2019-12-23,9.770000457763672
2020-03-11,10.010000228881836
2020-05-29,9.65999984741211
2019-12-26,9.319999694824219
2020-06-01,8.720000267028809
2019-05-02,8.40999984741211
2019-02-27,9.010000228881836
2018-11-23,9.619999885559082
2019-08-06,9.59000015258789
2018-07-18,9.84000015258789
2018-09-20,9.90999984741211
2018-10-22,9.760000228881836
2019-07-05,10.420000076293945
2019-06-03,11.350000381469727
2019-10-09,11.449999809265137
2019-10-11,11.079999923706055
2020-03-17,11.260000228881836
2020-06-04,11.550000190734863
2019-10-14,12.0
2020-03-20,11.970000267028809
2018-11-06,13.180000305175781
2019-06-18,13.489999771118164
2019-05-17,13.029999732971191
2019-04-15,12.619999885559082
2019-03-14,11.329999923706055
2019-01-09,11.390000343322754
2018-08-02,11.289999961853027
2018-10-05,12.229999542236328
2019-08-21,12.3100004196167
2019-10-17,12.069999694824219
2020-03-23,11.920000076293945
2020-06-10,11.829999923706055
2019-02-25,11.989999771118164
2020-01-07,11.270000457763672
2020-03-26,11.140000343322754
2019-10-23,10.600000381469727
