Dates,AEP
2019-11-29,89.26000213623047
2020-05-05,95.08999633789062
2019-12-02,95.44999694824219
2020-02-19,99.81999969482422
2020-05-08,98.79000091552734
2019-05-21,97.69999694824219
2019-03-18,94.95999908447266
2018-09-07,94.72000122070312
2018-08-06,89.72000122070312
2018-10-09,82.54000091552734
2019-02-14,86.47000122070312
2018-12-12,81.66000366210938
2019-07-24,91.19999694824219
2019-09-26,88.27999877929688
2019-10-28,80.80999755859375
2019-12-05,71.44999694824219
2020-05-11,70.0
2019-07-03,72.05000305175781
2020-02-25,73.29000091552734
2020-05-14,81.80000305175781
2020-02-28,83.4000015258789
2019-08-08,83.70999908447266
2019-06-05,79.9800033569336
2018-07-20,74.56999969482422
2018-08-21,76.79000091552734
2018-10-24,72.5
2019-04-02,78.58999633789062
2019-03-01,78.75
2019-01-28,83.30000305175781
2018-12-27,86.30999755859375
2019-09-09,83.5
2020-03-02,86.25
2020-05-20,83.61000061035156
2019-12-17,84.05000305175781
2020-03-05,86.37999725341797
2019-02-12,82.91000366210938
2019-01-11,82.47000122070312
2018-12-10,85.0
2019-08-23,83.0199966430664
2018-11-08,83.2300033569336
2019-07-22,83.62000274658203
2019-06-20,84.62999725341797
2018-09-05,83.12999725341797
2019-04-17,83.11000061035156
2019-09-24,81.38999938964844
2019-12-20,83.05000305175781
2020-05-26,83.30999755859375
2019-04-30,78.81999969482422
2019-12-23,78.5999984741211
2020-03-11,79.86000061035156
2020-05-29,79.16999816894531
2019-12-26,77.91000366210938
2020-06-01,77.7300033569336
2019-05-02,78.0999984741211
2019-02-27,78.43000030517578
2018-11-23,79.87999725341797
2019-08-06,77.13999938964844
2018-07-18,77.75
2018-09-20,77.37000274658203
2018-10-22,78.77999877929688
2019-07-05,79.91999816894531
2019-06-03,81.44000244140625
2019-10-09,85.0999984741211
2019-10-11,85.25
2020-03-17,86.13999938964844
2020-06-04,85.9800033569336
2019-10-14,86.98999786376953
2020-03-20,84.4000015258789
2018-11-06,85.51000213623047
2019-06-18,87.91000366210938
2019-05-17,85.91000366210938
2019-04-15,85.37000274658203
2019-03-14,81.76000213623047
2019-01-09,81.80000305175781
2018-08-02,81.76000213623047
2018-10-05,81.5999984741211
2019-08-21,82.25
2019-10-17,81.7699966430664
2020-03-23,79.70999908447266
2020-06-10,80.62000274658203
2019-02-25,80.94999694824219
2020-01-07,80.70999908447266
2020-03-26,79.30000305175781
2019-10-23,78.0
